"env_step","pqn_SpaceInvaders-MinAtar - _step","pqn_SpaceInvaders-MinAtar - _step__MIN","pqn_SpaceInvaders-MinAtar - _step__MAX","pqn_SpaceInvaders-MinAtar - returned_episode_returns","pqn_SpaceInvaders-MinAtar - returned_episode_returns__MIN","pqn_SpaceInvaders-MinAtar - returned_episode_returns__MAX"
"9170944","2239","2239","2239","98.707275390625","98.707275390625","98.707275390625"
"9175040","2240","2240","2240","99.0791015625","99.0791015625","99.0791015625"
"9179136","2241","2241","2241","95.9638671875","95.9638671875","95.9638671875"
"9183232","2242","2242","2242","97.838134765625","97.838134765625","97.838134765625"
"9187328","2243","2243","2243","100.053955078125","100.053955078125","100.053955078125"
"9191424","2244","2244","2244","99.990478515625","99.990478515625","99.990478515625"
"9195520","2245","2245","2245","101.264892578125","101.264892578125","101.264892578125"
"9199616","2246","2246","2246","103.240478515625","103.240478515625","103.240478515625"
"9203712","2247","2247","2247","102.939208984375","102.939208984375","102.939208984375"
"9207808","2248","2248","2248","103.69140625","103.69140625","103.69140625"
"9211904","2249","2249","2249","103.631103515625","103.631103515625","103.631103515625"
"9216000","2250","2250","2250","104.242431640625","104.242431640625","104.242431640625"
"9220096","2251","2251","2251","105.114013671875","105.114013671875","105.114013671875"
"9224192","2252","2252","2252","103.098388671875","103.098388671875","103.098388671875"
"9228288","2253","2253","2253","101.200439453125","101.200439453125","101.200439453125"
"9232384","2254","2254","2254","101.808349609375","101.808349609375","101.808349609375"
"9236480","2255","2255","2255","101.66015625","101.66015625","101.66015625"
"9240576","2256","2256","2256","100.9013671875","100.9013671875","100.9013671875"
"9244672","2257","2257","2257","100.993408203125","100.993408203125","100.993408203125"
"9248768","2258","2258","2258","101.48193359375","101.48193359375","101.48193359375"
"9252864","2259","2259","2259","101.54736328125","101.54736328125","101.54736328125"
"9256960","2260","2260","2260","99.1279296875","99.1279296875","99.1279296875"
"9261056","2261","2261","2261","98.162841796875","98.162841796875","98.162841796875"
"9265152","2262","2262","2262","98.354736328125","98.354736328125","98.354736328125"
"9269248","2263","2263","2263","99.80517578125","99.80517578125","99.80517578125"
"9273344","2264","2264","2264","100.234375","100.234375","100.234375"
"9277440","2265","2265","2265","99.8115234375","99.8115234375","99.8115234375"
"9281536","2266","2266","2266","98.7607421875","98.7607421875","98.7607421875"
"9285632","2267","2267","2267","96.287353515625","96.287353515625","96.287353515625"
"9289728","2268","2268","2268","95.8583984375","95.8583984375","95.8583984375"
"9293824","2269","2269","2269","96.37109375","96.37109375","96.37109375"
"9297920","2270","2270","2270","98.014892578125","98.014892578125","98.014892578125"
"9302016","2271","2271","2271","98.4033203125","98.4033203125","98.4033203125"
"9306112","2272","2272","2272","97.794677734375","97.794677734375","97.794677734375"
"9310208","2273","2273","2273","97.021484375","97.021484375","97.021484375"
"9314304","2274","2274","2274","96.630615234375","96.630615234375","96.630615234375"
"9318400","2275","2275","2275","96.167236328125","96.167236328125","96.167236328125"
"9322496","2276","2276","2276","93.9013671875","93.9013671875","93.9013671875"
"9326592","2277","2277","2277","94.3759765625","94.3759765625","94.3759765625"
"9330688","2278","2278","2278","93.303466796875","93.303466796875","93.303466796875"
"9334784","2279","2279","2279","91.720703125","91.720703125","91.720703125"
"9338880","2280","2280","2280","92.153564453125","92.153564453125","92.153564453125"
"9342976","2281","2281","2281","91.67529296875","91.67529296875","91.67529296875"
"9347072","2282","2282","2282","91.24365234375","91.24365234375","91.24365234375"
"9351168","2283","2283","2283","90.742919921875","90.742919921875","90.742919921875"
"9355264","2284","2284","2284","92.183349609375","92.183349609375","92.183349609375"
"9359360","2285","2285","2285","92.21533203125","92.21533203125","92.21533203125"
"9363456","2286","2286","2286","94.441162109375","94.441162109375","94.441162109375"
"9367552","2287","2287","2287","94.96435546875","94.96435546875","94.96435546875"
"9371648","2288","2288","2288","95.110107421875","95.110107421875","95.110107421875"
"9375744","2289","2289","2289","95.14111328125","95.14111328125","95.14111328125"
"9379840","2290","2290","2290","94.48779296875","94.48779296875","94.48779296875"
"9383936","2291","2291","2291","94.181396484375","94.181396484375","94.181396484375"
"9388032","2292","2292","2292","92.548583984375","92.548583984375","92.548583984375"
"9392128","2293","2293","2293","90.642578125","90.642578125","90.642578125"
"9396224","2294","2294","2294","90.46435546875","90.46435546875","90.46435546875"
"9400320","2295","2295","2295","90.38916015625","90.38916015625","90.38916015625"
"9404416","2296","2296","2296","91.00732421875","91.00732421875","91.00732421875"
"9408512","2297","2297","2297","92.011962890625","92.011962890625","92.011962890625"
"9412608","2298","2298","2298","92.96484375","92.96484375","92.96484375"
"9416704","2299","2299","2299","92.769775390625","92.769775390625","92.769775390625"
"9420800","2300","2300","2300","91.25048828125","91.25048828125","91.25048828125"
"9424896","2301","2301","2301","90.186767578125","90.186767578125","90.186767578125"
"9428992","2302","2302","2302","90.2392578125","90.2392578125","90.2392578125"
"9433088","2303","2303","2303","91.165771484375","91.165771484375","91.165771484375"
"9437184","2304","2304","2304","92.29736328125","92.29736328125","92.29736328125"
"9441280","2305","2305","2305","93.40576171875","93.40576171875","93.40576171875"
"9445376","2306","2306","2306","93.842041015625","93.842041015625","93.842041015625"
"9449472","2307","2307","2307","97.39453125","97.39453125","97.39453125"
"9453568","2308","2308","2308","99.75146484375","99.75146484375","99.75146484375"
"9457664","2309","2309","2309","100.60546875","100.60546875","100.60546875"
"9461760","2310","2310","2310","101.873046875","101.873046875","101.873046875"
"9465856","2311","2311","2311","102.60693359375","102.60693359375","102.60693359375"
"9469952","2312","2312","2312","102.188232421875","102.188232421875","102.188232421875"
"9474048","2313","2313","2313","101.34765625","101.34765625","101.34765625"
"9478144","2314","2314","2314","103.638916015625","103.638916015625","103.638916015625"
"9482240","2315","2315","2315","104.3798828125","104.3798828125","104.3798828125"
"9486336","2316","2316","2316","104.646728515625","104.646728515625","104.646728515625"
"9490432","2317","2317","2317","104.630126953125","104.630126953125","104.630126953125"
"9494528","2318","2318","2318","104.638916015625","104.638916015625","104.638916015625"
"9498624","2319","2319","2319","104.469482421875","104.469482421875","104.469482421875"
"9502720","2320","2320","2320","105.328369140625","105.328369140625","105.328369140625"
"9506816","2321","2321","2321","106.2509765625","106.2509765625","106.2509765625"
"9510912","2322","2322","2322","104.48974609375","104.48974609375","104.48974609375"
"9515008","2323","2323","2323","103.982177734375","103.982177734375","103.982177734375"
"9519104","2324","2324","2324","105.097900390625","105.097900390625","105.097900390625"
"9523200","2325","2325","2325","105.923095703125","105.923095703125","105.923095703125"
"9527296","2326","2326","2326","106.12939453125","106.12939453125","106.12939453125"
"9531392","2327","2327","2327","105.413818359375","105.413818359375","105.413818359375"
"9535488","2328","2328","2328","105.8330078125","105.8330078125","105.8330078125"
"9539584","2329","2329","2329","108.38525390625","108.38525390625","108.38525390625"
"9543680","2330","2330","2330","108.443603515625","108.443603515625","108.443603515625"
"9547776","2331","2331","2331","108.66650390625","108.66650390625","108.66650390625"
"9551872","2332","2332","2332","110.82373046875","110.82373046875","110.82373046875"
"9555968","2333","2333","2333","110.313720703125","110.313720703125","110.313720703125"
"9560064","2334","2334","2334","108.60498046875","108.60498046875","108.60498046875"
"9564160","2335","2335","2335","106.96826171875","106.96826171875","106.96826171875"
"9568256","2336","2336","2336","106.718994140625","106.718994140625","106.718994140625"
"9572352","2337","2337","2337","106.9404296875","106.9404296875","106.9404296875"
"9576448","2338","2338","2338","106.58154296875","106.58154296875","106.58154296875"
"9580544","2339","2339","2339","107.129638671875","107.129638671875","107.129638671875"
"9584640","2340","2340","2340","105.39794921875","105.39794921875","105.39794921875"
"9588736","2341","2341","2341","106.2685546875","106.2685546875","106.2685546875"
"9592832","2342","2342","2342","106.805419921875","106.805419921875","106.805419921875"
"9596928","2343","2343","2343","107.97705078125","107.97705078125","107.97705078125"
"9601024","2344","2344","2344","107.58837890625","107.58837890625","107.58837890625"
"9605120","2345","2345","2345","106.65673828125","106.65673828125","106.65673828125"
"9609216","2346","2346","2346","105.5341796875","105.5341796875","105.5341796875"
"9613312","2347","2347","2347","105.614501953125","105.614501953125","105.614501953125"
"9617408","2348","2348","2348","106.3486328125","106.3486328125","106.3486328125"
"9621504","2349","2349","2349","106.53369140625","106.53369140625","106.53369140625"
"9625600","2350","2350","2350","103.984375","103.984375","103.984375"
"9629696","2351","2351","2351","103.2431640625","103.2431640625","103.2431640625"
"9633792","2352","2352","2352","104.0947265625","104.0947265625","104.0947265625"
"9637888","2353","2353","2353","105.99267578125","105.99267578125","105.99267578125"
"9641984","2354","2354","2354","106.546142578125","106.546142578125","106.546142578125"
"9646080","2355","2355","2355","107.15380859375","107.15380859375","107.15380859375"
"9650176","2356","2356","2356","108.7314453125","108.7314453125","108.7314453125"
"9654272","2357","2357","2357","109.1640625","109.1640625","109.1640625"
"9658368","2358","2358","2358","107.95068359375","107.95068359375","107.95068359375"
"9662464","2359","2359","2359","107.0966796875","107.0966796875","107.0966796875"
"9666560","2360","2360","2360","108.96240234375","108.96240234375","108.96240234375"
"9670656","2361","2361","2361","109.804931640625","109.804931640625","109.804931640625"
"9674752","2362","2362","2362","108.48095703125","108.48095703125","108.48095703125"
"9678848","2363","2363","2363","107.68505859375","107.68505859375","107.68505859375"
"9682944","2364","2364","2364","108.160888671875","108.160888671875","108.160888671875"
"9687040","2365","2365","2365","109.121826171875","109.121826171875","109.121826171875"
"9691136","2366","2366","2366","110.108642578125","110.108642578125","110.108642578125"
"9695232","2367","2367","2367","110.985107421875","110.985107421875","110.985107421875"
"9699328","2368","2368","2368","110.556640625","110.556640625","110.556640625"
"9703424","2369","2369","2369","109.984619140625","109.984619140625","109.984619140625"
"9707520","2370","2370","2370","109.764892578125","109.764892578125","109.764892578125"
"9711616","2371","2371","2371","111.44921875","111.44921875","111.44921875"
"9715712","2372","2372","2372","111.469970703125","111.469970703125","111.469970703125"
"9719808","2373","2373","2373","109.767822265625","109.767822265625","109.767822265625"
"9723904","2374","2374","2374","109.080322265625","109.080322265625","109.080322265625"
"9728000","2375","2375","2375","106.5537109375","106.5537109375","106.5537109375"
"9732096","2376","2376","2376","104.467041015625","104.467041015625","104.467041015625"
"9736192","2377","2377","2377","103.407470703125","103.407470703125","103.407470703125"
"9740288","2378","2378","2378","103.61572265625","103.61572265625","103.61572265625"
"9744384","2379","2379","2379","104.16357421875","104.16357421875","104.16357421875"
"9748480","2380","2380","2380","101.228515625","101.228515625","101.228515625"
"9752576","2381","2381","2381","100.74951171875","100.74951171875","100.74951171875"
"9756672","2382","2382","2382","102.027099609375","102.027099609375","102.027099609375"
"9760768","2383","2383","2383","99.468994140625","99.468994140625","99.468994140625"
"9764864","2384","2384","2384","98.527587890625","98.527587890625","98.527587890625"
"9768960","2385","2385","2385","99.55029296875","99.55029296875","99.55029296875"
"9773056","2386","2386","2386","99.9716796875","99.9716796875","99.9716796875"
"9777152","2387","2387","2387","99.8408203125","99.8408203125","99.8408203125"
"9781248","2388","2388","2388","98.65625","98.65625","98.65625"
"9785344","2389","2389","2389","99.48095703125","99.48095703125","99.48095703125"
"9789440","2390","2390","2390","100.329345703125","100.329345703125","100.329345703125"
"9793536","2391","2391","2391","99.724365234375","99.724365234375","99.724365234375"
"9797632","2392","2392","2392","100.257568359375","100.257568359375","100.257568359375"
"9801728","2393","2393","2393","100.542236328125","100.542236328125","100.542236328125"
"9805824","2394","2394","2394","100.79052734375","100.79052734375","100.79052734375"
"9809920","2395","2395","2395","100.690673828125","100.690673828125","100.690673828125"
"9814016","2396","2396","2396","100.58642578125","100.58642578125","100.58642578125"
"9818112","2397","2397","2397","101.00439453125","101.00439453125","101.00439453125"
"9822208","2398","2398","2398","102.08984375","102.08984375","102.08984375"
"9826304","2399","2399","2399","101.68310546875","101.68310546875","101.68310546875"
"9830400","2400","2400","2400","101.394287109375","101.394287109375","101.394287109375"
"9834496","2401","2401","2401","101.073486328125","101.073486328125","101.073486328125"
"9838592","2402","2402","2402","102.162109375","102.162109375","102.162109375"
"9842688","2403","2403","2403","104.73486328125","104.73486328125","104.73486328125"
"9846784","2404","2404","2404","108.14306640625","108.14306640625","108.14306640625"
"9850880","2405","2405","2405","109.52197265625","109.52197265625","109.52197265625"
"9854976","2406","2406","2406","110.213623046875","110.213623046875","110.213623046875"
"9859072","2407","2407","2407","110.941650390625","110.941650390625","110.941650390625"
"9863168","2408","2408","2408","112.82861328125","112.82861328125","112.82861328125"
"9867264","2409","2409","2409","112.5546875","112.5546875","112.5546875"
"9871360","2410","2410","2410","113.572998046875","113.572998046875","113.572998046875"
"9875456","2411","2411","2411","114.909912109375","114.909912109375","114.909912109375"
"9879552","2412","2412","2412","116.0361328125","116.0361328125","116.0361328125"
"9883648","2413","2413","2413","115.281982421875","115.281982421875","115.281982421875"
"9887744","2414","2414","2414","115.966796875","115.966796875","115.966796875"
"9891840","2415","2415","2415","116.171630859375","116.171630859375","116.171630859375"
"9895936","2416","2416","2416","114.9462890625","114.9462890625","114.9462890625"
"9900032","2417","2417","2417","111.99755859375","111.99755859375","111.99755859375"
"9904128","2418","2418","2418","112.344970703125","112.344970703125","112.344970703125"
"9908224","2419","2419","2419","111.986083984375","111.986083984375","111.986083984375"
"9912320","2420","2420","2420","111.400634765625","111.400634765625","111.400634765625"
"9916416","2421","2421","2421","110.64990234375","110.64990234375","110.64990234375"
"9920512","2422","2422","2422","111.512451171875","111.512451171875","111.512451171875"
"9924608","2423","2423","2423","110.93896484375","110.93896484375","110.93896484375"
"9928704","2424","2424","2424","110.708251953125","110.708251953125","110.708251953125"
"9932800","2425","2425","2425","110.527099609375","110.527099609375","110.527099609375"
"9936896","2426","2426","2426","108.373779296875","108.373779296875","108.373779296875"
"9940992","2427","2427","2427","107.899169921875","107.899169921875","107.899169921875"
"9945088","2428","2428","2428","108.14794921875","108.14794921875","108.14794921875"
"9949184","2429","2429","2429","107.64501953125","107.64501953125","107.64501953125"
"9953280","2430","2430","2430","107.39208984375","107.39208984375","107.39208984375"
"9957376","2431","2431","2431","107.366943359375","107.366943359375","107.366943359375"
"9961472","2432","2432","2432","106.043701171875","106.043701171875","106.043701171875"
"9965568","2433","2433","2433","106.261474609375","106.261474609375","106.261474609375"
"9969664","2434","2434","2434","108.365478515625","108.365478515625","108.365478515625"
"9973760","2435","2435","2435","108.025634765625","108.025634765625","108.025634765625"
"9977856","2436","2436","2436","107.456298828125","107.456298828125","107.456298828125"
"9981952","2437","2437","2437","104.4287109375","104.4287109375","104.4287109375"
"9986048","2438","2438","2438","104.435791015625","104.435791015625","104.435791015625"
"9990144","2439","2439","2439","105.80615234375","105.80615234375","105.80615234375"
"9994240","2440","2440","2440","105.883544921875","105.883544921875","105.883544921875"
"9998336","2441","2441","2441","104.779296875","104.779296875","104.779296875"
"10002432","2442","2442","2442","102.055908203125","102.055908203125","102.055908203125"
"10006528","2443","2443","2443","102.481201171875","102.481201171875","102.481201171875"
"10010624","2444","2444","2444","100.893798828125","100.893798828125","100.893798828125"
"10014720","2445","2445","2445","100.37744140625","100.37744140625","100.37744140625"
"10018816","2446","2446","2446","100.7333984375","100.7333984375","100.7333984375"
"10022912","2447","2447","2447","100.177734375","100.177734375","100.177734375"
"10027008","2448","2448","2448","101.353759765625","101.353759765625","101.353759765625"
"10031104","2449","2449","2449","100.564453125","100.564453125","100.564453125"
"10035200","2450","2450","2450","100.3125","100.3125","100.3125"
"10039296","2451","2451","2451","98.89404296875","98.89404296875","98.89404296875"
"10043392","2452","2452","2452","98.3740234375","98.3740234375","98.3740234375"
"10047488","2453","2453","2453","98.287109375","98.287109375","98.287109375"
"10051584","2454","2454","2454","97.559814453125","97.559814453125","97.559814453125"
"10055680","2455","2455","2455","98.65625","98.65625","98.65625"
"10059776","2456","2456","2456","99.9931640625","99.9931640625","99.9931640625"
"10063872","2457","2457","2457","98.11279296875","98.11279296875","98.11279296875"
"10067968","2458","2458","2458","97.250732421875","97.250732421875","97.250732421875"
"10072064","2459","2459","2459","97.52490234375","97.52490234375","97.52490234375"
"10076160","2460","2460","2460","99.451171875","99.451171875","99.451171875"
"10080256","2461","2461","2461","101.282958984375","101.282958984375","101.282958984375"
"10084352","2462","2462","2462","102.97119140625","102.97119140625","102.97119140625"
"10088448","2463","2463","2463","103.2578125","103.2578125","103.2578125"
"10092544","2464","2464","2464","102.655029296875","102.655029296875","102.655029296875"
"10096640","2465","2465","2465","100.268798828125","100.268798828125","100.268798828125"
"10100736","2466","2466","2466","100.030517578125","100.030517578125","100.030517578125"
"10104832","2467","2467","2467","101.204345703125","101.204345703125","101.204345703125"
"10108928","2468","2468","2468","102.138916015625","102.138916015625","102.138916015625"
"10113024","2469","2469","2469","100.982666015625","100.982666015625","100.982666015625"
"10117120","2470","2470","2470","101.11669921875","101.11669921875","101.11669921875"
"10121216","2471","2471","2471","102.8857421875","102.8857421875","102.8857421875"
"10125312","2472","2472","2472","101.486572265625","101.486572265625","101.486572265625"
"10129408","2473","2473","2473","101.0654296875","101.0654296875","101.0654296875"
"10133504","2474","2474","2474","101.128662109375","101.128662109375","101.128662109375"
"10137600","2475","2475","2475","102.101806640625","102.101806640625","102.101806640625"
"10141696","2476","2476","2476","102.322998046875","102.322998046875","102.322998046875"
"10145792","2477","2477","2477","102.777587890625","102.777587890625","102.777587890625"
"10149888","2478","2478","2478","104.53125","104.53125","104.53125"
"10153984","2479","2479","2479","105.13623046875","105.13623046875","105.13623046875"
"10158080","2480","2480","2480","105.783447265625","105.783447265625","105.783447265625"
"10162176","2481","2481","2481","105.806884765625","105.806884765625","105.806884765625"
"10166272","2482","2482","2482","103.70166015625","103.70166015625","103.70166015625"
"10170368","2483","2483","2483","102.80810546875","102.80810546875","102.80810546875"
"10174464","2484","2484","2484","103.66064453125","103.66064453125","103.66064453125"
"10178560","2485","2485","2485","104.761962890625","104.761962890625","104.761962890625"
"10182656","2486","2486","2486","105.72216796875","105.72216796875","105.72216796875"
"10186752","2487","2487","2487","105.033447265625","105.033447265625","105.033447265625"
"10190848","2488","2488","2488","105.533203125","105.533203125","105.533203125"
"10194944","2489","2489","2489","102.156982421875","102.156982421875","102.156982421875"
"10199040","2490","2490","2490","101.451171875","101.451171875","101.451171875"
"10203136","2491","2491","2491","100.087890625","100.087890625","100.087890625"
"10207232","2492","2492","2492","99.5791015625","99.5791015625","99.5791015625"
"10211328","2493","2493","2493","99.490966796875","99.490966796875","99.490966796875"
"10215424","2494","2494","2494","101.017578125","101.017578125","101.017578125"
"10219520","2495","2495","2495","99.6416015625","99.6416015625","99.6416015625"
"10223616","2496","2496","2496","101.857421875","101.857421875","101.857421875"
"10227712","2497","2497","2497","102.36474609375","102.36474609375","102.36474609375"
"10231808","2498","2498","2498","102.870361328125","102.870361328125","102.870361328125"
"10235904","2499","2499","2499","102.993896484375","102.993896484375","102.993896484375"
"10240000","2500","2500","2500","104.061767578125","104.061767578125","104.061767578125"
"10244096","2501","2501","2501","103.132080078125","103.132080078125","103.132080078125"
"10248192","2502","2502","2502","102.451904296875","102.451904296875","102.451904296875"
"10252288","2503","2503","2503","102.290771484375","102.290771484375","102.290771484375"
"10256384","2504","2504","2504","101.4384765625","101.4384765625","101.4384765625"
"10260480","2505","2505","2505","99.39501953125","99.39501953125","99.39501953125"
"10264576","2506","2506","2506","98.88916015625","98.88916015625","98.88916015625"
"10268672","2507","2507","2507","99.5732421875","99.5732421875","99.5732421875"
"10272768","2508","2508","2508","99.741455078125","99.741455078125","99.741455078125"
"10276864","2509","2509","2509","99.24462890625","99.24462890625","99.24462890625"
"10280960","2510","2510","2510","98.54443359375","98.54443359375","98.54443359375"
"10285056","2511","2511","2511","98.20751953125","98.20751953125","98.20751953125"
"10289152","2512","2512","2512","98.1962890625","98.1962890625","98.1962890625"
"10293248","2513","2513","2513","96.4755859375","96.4755859375","96.4755859375"
"10297344","2514","2514","2514","97.796875","97.796875","97.796875"
"10301440","2515","2515","2515","97.7265625","97.7265625","97.7265625"
"10305536","2516","2516","2516","97.2861328125","97.2861328125","97.2861328125"
"10309632","2517","2517","2517","98.45654296875","98.45654296875","98.45654296875"
"10313728","2518","2518","2518","98.600830078125","98.600830078125","98.600830078125"
"10317824","2519","2519","2519","96.373046875","96.373046875","96.373046875"
"10321920","2520","2520","2520","97.65478515625","97.65478515625","97.65478515625"
"10326016","2521","2521","2521","96.9609375","96.9609375","96.9609375"
"10330112","2522","2522","2522","96.41943359375","96.41943359375","96.41943359375"
"10334208","2523","2523","2523","96.035400390625","96.035400390625","96.035400390625"
"10338304","2524","2524","2524","95.197265625","95.197265625","95.197265625"
"10342400","2525","2525","2525","94.335205078125","94.335205078125","94.335205078125"
"10346496","2526","2526","2526","96.717041015625","96.717041015625","96.717041015625"
"10350592","2527","2527","2527","96.618896484375","96.618896484375","96.618896484375"
"10354688","2528","2528","2528","96.150390625","96.150390625","96.150390625"
"10358784","2529","2529","2529","97.0458984375","97.0458984375","97.0458984375"
"10362880","2530","2530","2530","98.260986328125","98.260986328125","98.260986328125"
"10366976","2531","2531","2531","98.59521484375","98.59521484375","98.59521484375"
"10371072","2532","2532","2532","99.146484375","99.146484375","99.146484375"
"10375168","2533","2533","2533","101.455810546875","101.455810546875","101.455810546875"
"10379264","2534","2534","2534","101.165771484375","101.165771484375","101.165771484375"
"10383360","2535","2535","2535","99.330078125","99.330078125","99.330078125"
"10387456","2536","2536","2536","99.5126953125","99.5126953125","99.5126953125"
"10391552","2537","2537","2537","100.087646484375","100.087646484375","100.087646484375"
"10395648","2538","2538","2538","101.141845703125","101.141845703125","101.141845703125"
"10399744","2539","2539","2539","103.03125","103.03125","103.03125"
"10403840","2540","2540","2540","103.2314453125","103.2314453125","103.2314453125"
"10407936","2541","2541","2541","103.629638671875","103.629638671875","103.629638671875"
"10412032","2542","2542","2542","105.677978515625","105.677978515625","105.677978515625"
"10416128","2543","2543","2543","104.6669921875","104.6669921875","104.6669921875"
"10420224","2544","2544","2544","105.75146484375","105.75146484375","105.75146484375"
"10424320","2545","2545","2545","106.105712890625","106.105712890625","106.105712890625"
"10428416","2546","2546","2546","106.6015625","106.6015625","106.6015625"
"10432512","2547","2547","2547","106.74560546875","106.74560546875","106.74560546875"
"10436608","2548","2548","2548","105.075439453125","105.075439453125","105.075439453125"
"10440704","2549","2549","2549","102.427001953125","102.427001953125","102.427001953125"
"10444800","2550","2550","2550","101.935302734375","101.935302734375","101.935302734375"
"10448896","2551","2551","2551","102.66796875","102.66796875","102.66796875"
"10452992","2552","2552","2552","104.98779296875","104.98779296875","104.98779296875"
"10457088","2553","2553","2553","106.953369140625","106.953369140625","106.953369140625"
"10461184","2554","2554","2554","108.359130859375","108.359130859375","108.359130859375"
"10465280","2555","2555","2555","107.736572265625","107.736572265625","107.736572265625"
"10469376","2556","2556","2556","108.307373046875","108.307373046875","108.307373046875"
"10473472","2557","2557","2557","107.80908203125","107.80908203125","107.80908203125"
"10477568","2558","2558","2558","108.7080078125","108.7080078125","108.7080078125"
"10481664","2559","2559","2559","109.552490234375","109.552490234375","109.552490234375"
"10485760","2560","2560","2560","107.662841796875","107.662841796875","107.662841796875"
"10489856","2561","2561","2561","105.5712890625","105.5712890625","105.5712890625"
"10493952","2562","2562","2562","105.96240234375","105.96240234375","105.96240234375"
"10498048","2563","2563","2563","104.454833984375","104.454833984375","104.454833984375"
"10502144","2564","2564","2564","103.833740234375","103.833740234375","103.833740234375"
"10506240","2565","2565","2565","102.9013671875","102.9013671875","102.9013671875"
"10510336","2566","2566","2566","102.36474609375","102.36474609375","102.36474609375"
"10514432","2567","2567","2567","102.307373046875","102.307373046875","102.307373046875"
"10518528","2568","2568","2568","102.2607421875","102.2607421875","102.2607421875"
"10522624","2569","2569","2569","103.119140625","103.119140625","103.119140625"
"10526720","2570","2570","2570","103.09814453125","103.09814453125","103.09814453125"
"10530816","2571","2571","2571","102.806396484375","102.806396484375","102.806396484375"
"10534912","2572","2572","2572","103.41552734375","103.41552734375","103.41552734375"
"10539008","2573","2573","2573","102.85546875","102.85546875","102.85546875"
"10543104","2574","2574","2574","102.597900390625","102.597900390625","102.597900390625"
"10547200","2575","2575","2575","103.178466796875","103.178466796875","103.178466796875"
"10551296","2576","2576","2576","102.8212890625","102.8212890625","102.8212890625"
"10555392","2577","2577","2577","101.415771484375","101.415771484375","101.415771484375"
"10559488","2578","2578","2578","102.07568359375","102.07568359375","102.07568359375"
"10563584","2579","2579","2579","103.817626953125","103.817626953125","103.817626953125"
"10567680","2580","2580","2580","105.474853515625","105.474853515625","105.474853515625"
"10571776","2581","2581","2581","106.1318359375","106.1318359375","106.1318359375"
"10575872","2582","2582","2582","105.568359375","105.568359375","105.568359375"
"10579968","2583","2583","2583","104.662841796875","104.662841796875","104.662841796875"
"10584064","2584","2584","2584","105.132568359375","105.132568359375","105.132568359375"
"10588160","2585","2585","2585","107.146484375","107.146484375","107.146484375"
"10592256","2586","2586","2586","106.269287109375","106.269287109375","106.269287109375"
"10596352","2587","2587","2587","104.5869140625","104.5869140625","104.5869140625"
"10600448","2588","2588","2588","104.172607421875","104.172607421875","104.172607421875"
"10604544","2589","2589","2589","102.884765625","102.884765625","102.884765625"
"10608640","2590","2590","2590","104.093994140625","104.093994140625","104.093994140625"
"10612736","2591","2591","2591","104.585693359375","104.585693359375","104.585693359375"
"10616832","2592","2592","2592","106.75","106.75","106.75"
"10620928","2593","2593","2593","107.79296875","107.79296875","107.79296875"
"10625024","2594","2594","2594","106.424072265625","106.424072265625","106.424072265625"
"10629120","2595","2595","2595","105.310302734375","105.310302734375","105.310302734375"
"10633216","2596","2596","2596","106.459716796875","106.459716796875","106.459716796875"
"10637312","2597","2597","2597","106.54443359375","106.54443359375","106.54443359375"
"10641408","2598","2598","2598","106.513916015625","106.513916015625","106.513916015625"
"10645504","2599","2599","2599","104.351318359375","104.351318359375","104.351318359375"
"10649600","2600","2600","2600","104.16943359375","104.16943359375","104.16943359375"
"10653696","2601","2601","2601","103.6435546875","103.6435546875","103.6435546875"
"10657792","2602","2602","2602","102.339599609375","102.339599609375","102.339599609375"
"10661888","2603","2603","2603","102.155517578125","102.155517578125","102.155517578125"
"10665984","2604","2604","2604","103.030517578125","103.030517578125","103.030517578125"
"10670080","2605","2605","2605","102.5302734375","102.5302734375","102.5302734375"
"10674176","2606","2606","2606","101.43603515625","101.43603515625","101.43603515625"
"10678272","2607","2607","2607","100.52294921875","100.52294921875","100.52294921875"
"10682368","2608","2608","2608","101.17138671875","101.17138671875","101.17138671875"
"10686464","2609","2609","2609","101.502197265625","101.502197265625","101.502197265625"
"10690560","2610","2610","2610","100.178955078125","100.178955078125","100.178955078125"
"10694656","2611","2611","2611","100.77880859375","100.77880859375","100.77880859375"
"10698752","2612","2612","2612","100.127685546875","100.127685546875","100.127685546875"
"10702848","2613","2613","2613","99.6455078125","99.6455078125","99.6455078125"
"10706944","2614","2614","2614","100.78369140625","100.78369140625","100.78369140625"
"10711040","2615","2615","2615","102.385498046875","102.385498046875","102.385498046875"
"10715136","2616","2616","2616","101.758544921875","101.758544921875","101.758544921875"
"10719232","2617","2617","2617","101.62744140625","101.62744140625","101.62744140625"
"10723328","2618","2618","2618","101.385498046875","101.385498046875","101.385498046875"
"10727424","2619","2619","2619","102.33447265625","102.33447265625","102.33447265625"
"10731520","2620","2620","2620","102.457275390625","102.457275390625","102.457275390625"
"10735616","2621","2621","2621","102.261474609375","102.261474609375","102.261474609375"
"10739712","2622","2622","2622","103.173095703125","103.173095703125","103.173095703125"
"10743808","2623","2623","2623","103.72998046875","103.72998046875","103.72998046875"
"10747904","2624","2624","2624","103.264404296875","103.264404296875","103.264404296875"
"10752000","2625","2625","2625","102.64501953125","102.64501953125","102.64501953125"
"10756096","2626","2626","2626","103.911376953125","103.911376953125","103.911376953125"
"10760192","2627","2627","2627","103.37060546875","103.37060546875","103.37060546875"
