"env_step","pqn_Freeway-MinAtar - _step","pqn_Freeway-MinAtar - _step__MIN","pqn_Freeway-MinAtar - _step__MAX","pqn_Freeway-MinAtar - test_returned_episode_returns","pqn_Freeway-MinAtar - test_returned_episode_returns__MIN","pqn_Freeway-MinAtar - test_returned_episode_returns__MAX"
"2338816","571","571","571","54.765625","54.765625","54.765625"
"2342912","572","572","572","54.765625","54.765625","54.765625"
"2347008","573","573","573","54.765625","54.765625","54.765625"
"2351104","574","574","574","54.765625","54.765625","54.765625"
"2355200","575","575","575","54.765625","54.765625","54.765625"
"2359296","576","576","576","54.765625","54.765625","54.765625"
"2363392","577","577","577","54.765625","54.765625","54.765625"
"2367488","578","578","578","54.765625","54.765625","54.765625"
"2371584","579","579","579","54.765625","54.765625","54.765625"
"2375680","580","580","580","54.765625","54.765625","54.765625"
"2379776","581","581","581","54.765625","54.765625","54.765625"
"2383872","582","582","582","54.765625","54.765625","54.765625"
"2387968","583","583","583","54.765625","54.765625","54.765625"
"2392064","584","584","584","54.765625","54.765625","54.765625"
"2396160","585","585","585","54.765625","54.765625","54.765625"
"2400256","586","586","586","54.765625","54.765625","54.765625"
"2404352","587","587","587","54.765625","54.765625","54.765625"
"2408448","588","588","588","54.765625","54.765625","54.765625"
"2412544","589","589","589","54.765625","54.765625","54.765625"
"2416640","590","590","590","54.765625","54.765625","54.765625"
"2420736","591","591","591","54.765625","54.765625","54.765625"
"2424832","592","592","592","54.765625","54.765625","54.765625"
"2428928","593","593","593","54.765625","54.765625","54.765625"
"2433024","594","594","594","54.765625","54.765625","54.765625"
"2437120","595","595","595","54.765625","54.765625","54.765625"
"2441216","596","596","596","54.765625","54.765625","54.765625"
"2445312","597","597","597","54.765625","54.765625","54.765625"
"2449408","598","598","598","54.765625","54.765625","54.765625"
"2453504","599","599","599","54.765625","54.765625","54.765625"
"2457600","600","600","600","54.765625","54.765625","54.765625"
"2461696","601","601","601","54.765625","54.765625","54.765625"
"2465792","602","602","602","54.765625","54.765625","54.765625"
"2469888","603","603","603","54.765625","54.765625","54.765625"
"2473984","604","604","604","54.765625","54.765625","54.765625"
"2478080","605","605","605","54.765625","54.765625","54.765625"
"2482176","606","606","606","54.765625","54.765625","54.765625"
"2486272","607","607","607","54.765625","54.765625","54.765625"
"2490368","608","608","608","54.765625","54.765625","54.765625"
"2494464","609","609","609","54.765625","54.765625","54.765625"
"2498560","610","610","610","54.765625","54.765625","54.765625"
"2502656","611","611","611","54.765625","54.765625","54.765625"
"2506752","612","612","612","54.765625","54.765625","54.765625"
"2510848","613","613","613","54.765625","54.765625","54.765625"
"2514944","614","614","614","54.765625","54.765625","54.765625"
"2519040","615","615","615","54.765625","54.765625","54.765625"
"2523136","616","616","616","54.765625","54.765625","54.765625"
"2527232","617","617","617","54.765625","54.765625","54.765625"
"2531328","618","618","618","54.765625","54.765625","54.765625"
"2535424","619","619","619","54.765625","54.765625","54.765625"
"2539520","620","620","620","54.765625","54.765625","54.765625"
"2543616","621","621","621","54.765625","54.765625","54.765625"
"2547712","622","622","622","54.765625","54.765625","54.765625"
"2551808","623","623","623","54.765625","54.765625","54.765625"
"2555904","624","624","624","54.765625","54.765625","54.765625"
"2560000","625","625","625","54.765625","54.765625","54.765625"
"2564096","626","626","626","54.765625","54.765625","54.765625"
"2568192","627","627","627","54.765625","54.765625","54.765625"
"2572288","628","628","628","54.765625","54.765625","54.765625"
"2576384","629","629","629","54.765625","54.765625","54.765625"
"2580480","630","630","630","54.765625","54.765625","54.765625"
"2584576","631","631","631","54.765625","54.765625","54.765625"
"2588672","632","632","632","54.765625","54.765625","54.765625"
"2592768","633","633","633","54.765625","54.765625","54.765625"
"2596864","634","634","634","54.765625","54.765625","54.765625"
"2600960","635","635","635","54.765625","54.765625","54.765625"
"2605056","636","636","636","54.765625","54.765625","54.765625"
"2609152","637","637","637","54.765625","54.765625","54.765625"
"2613248","638","638","638","54.765625","54.765625","54.765625"
"2617344","639","639","639","54.765625","54.765625","54.765625"
"2621440","640","640","640","54.765625","54.765625","54.765625"
"2625536","641","641","641","54.765625","54.765625","54.765625"
"2629632","642","642","642","54.765625","54.765625","54.765625"
"2633728","643","643","643","54.765625","54.765625","54.765625"
"2637824","644","644","644","54.765625","54.765625","54.765625"
"2641920","645","645","645","54.765625","54.765625","54.765625"
"2646016","646","646","646","54.765625","54.765625","54.765625"
"2650112","647","647","647","54.765625","54.765625","54.765625"
"2654208","648","648","648","54.765625","54.765625","54.765625"
"2658304","649","649","649","54.765625","54.765625","54.765625"
"2662400","650","650","650","54.765625","54.765625","54.765625"
"2666496","651","651","651","54.765625","54.765625","54.765625"
"2670592","652","652","652","54.765625","54.765625","54.765625"
"2674688","653","653","653","54.765625","54.765625","54.765625"
"2678784","654","654","654","54.765625","54.765625","54.765625"
"2682880","655","655","655","54.765625","54.765625","54.765625"
"2686976","656","656","656","54.765625","54.765625","54.765625"
"2691072","657","657","657","54.765625","54.765625","54.765625"
"2695168","658","658","658","54.765625","54.765625","54.765625"
"2699264","659","659","659","54.765625","54.765625","54.765625"
"2703360","660","660","660","54.765625","54.765625","54.765625"
"2707456","661","661","661","54.765625","54.765625","54.765625"
"2711552","662","662","662","54.765625","54.765625","54.765625"
"2715648","663","663","663","54.765625","54.765625","54.765625"
"2719744","664","664","664","54.765625","54.765625","54.765625"
"2723840","665","665","665","54.765625","54.765625","54.765625"
"2727936","666","666","666","54.765625","54.765625","54.765625"
"2732032","667","667","667","54.765625","54.765625","54.765625"
"2736128","668","668","668","54.765625","54.765625","54.765625"
"2740224","669","669","669","54.765625","54.765625","54.765625"
"2744320","670","670","670","54.765625","54.765625","54.765625"
"2748416","671","671","671","54.765625","54.765625","54.765625"
"2752512","672","672","672","54.765625","54.765625","54.765625"
"2756608","673","673","673","54.765625","54.765625","54.765625"
"2760704","674","674","674","54.765625","54.765625","54.765625"
"2764800","675","675","675","54.765625","54.765625","54.765625"
"2768896","676","676","676","54.765625","54.765625","54.765625"
"2772992","677","677","677","54.765625","54.765625","54.765625"
"2777088","678","678","678","54.765625","54.765625","54.765625"
"2781184","679","679","679","54.765625","54.765625","54.765625"
"2785280","680","680","680","54.765625","54.765625","54.765625"
"2789376","681","681","681","54.765625","54.765625","54.765625"
"2793472","682","682","682","54.765625","54.765625","54.765625"
"2797568","683","683","683","54.765625","54.765625","54.765625"
"2801664","684","684","684","54.765625","54.765625","54.765625"
"2805760","685","685","685","54.765625","54.765625","54.765625"
"2809856","686","686","686","54.765625","54.765625","54.765625"
"2813952","687","687","687","54.765625","54.765625","54.765625"
"2818048","688","688","688","54.765625","54.765625","54.765625"
"2822144","689","689","689","54.765625","54.765625","54.765625"
"2826240","690","690","690","54.765625","54.765625","54.765625"
"2830336","691","691","691","54.765625","54.765625","54.765625"
"2834432","692","692","692","54.765625","54.765625","54.765625"
"2838528","693","693","693","54.765625","54.765625","54.765625"
"2842624","694","694","694","54.765625","54.765625","54.765625"
"2846720","695","695","695","54.765625","54.765625","54.765625"
"2850816","696","696","696","54.765625","54.765625","54.765625"
"2854912","697","697","697","54.765625","54.765625","54.765625"
"2859008","698","698","698","54.765625","54.765625","54.765625"
"2863104","699","699","699","54.765625","54.765625","54.765625"
"2867200","700","700","700","54.765625","54.765625","54.765625"
"2871296","701","701","701","54.765625","54.765625","54.765625"
"2875392","702","702","702","54.765625","54.765625","54.765625"
"2879488","703","703","703","54.765625","54.765625","54.765625"
"2883584","704","704","704","54.765625","54.765625","54.765625"
"2887680","705","705","705","54.765625","54.765625","54.765625"
"2891776","706","706","706","54.765625","54.765625","54.765625"
"2895872","707","707","707","54.765625","54.765625","54.765625"
"2899968","708","708","708","54.765625","54.765625","54.765625"
"2904064","709","709","709","54.765625","54.765625","54.765625"
"2908160","710","710","710","54.765625","54.765625","54.765625"
"2912256","711","711","711","54.765625","54.765625","54.765625"
"2916352","712","712","712","54.765625","54.765625","54.765625"
"2920448","713","713","713","54.765625","54.765625","54.765625"
"2924544","714","714","714","54.765625","54.765625","54.765625"
"2928640","715","715","715","54.765625","54.765625","54.765625"
"2932736","716","716","716","54.765625","54.765625","54.765625"
"2936832","717","717","717","54.765625","54.765625","54.765625"
"2940928","718","718","718","54.765625","54.765625","54.765625"
"2945024","719","719","719","54.765625","54.765625","54.765625"
"2949120","720","720","720","54.765625","54.765625","54.765625"
"2953216","721","721","721","54.765625","54.765625","54.765625"
"2957312","722","722","722","54.765625","54.765625","54.765625"
"2961408","723","723","723","54.765625","54.765625","54.765625"
"2965504","724","724","724","54.765625","54.765625","54.765625"
"2969600","725","725","725","54.765625","54.765625","54.765625"
"2973696","726","726","726","54.765625","54.765625","54.765625"
"2977792","727","727","727","54.765625","54.765625","54.765625"
"2981888","728","728","728","54.765625","54.765625","54.765625"
"2985984","729","729","729","54.765625","54.765625","54.765625"
"2990080","730","730","730","54.765625","54.765625","54.765625"
"2994176","731","731","731","54.765625","54.765625","54.765625"
"2998272","732","732","732","54.6953125","54.6953125","54.6953125"
"3002368","733","733","733","54.6953125","54.6953125","54.6953125"
"3006464","734","734","734","54.6953125","54.6953125","54.6953125"
"3010560","735","735","735","54.6953125","54.6953125","54.6953125"
"3014656","736","736","736","54.6953125","54.6953125","54.6953125"
"3018752","737","737","737","54.6953125","54.6953125","54.6953125"
"3022848","738","738","738","54.6953125","54.6953125","54.6953125"
"3026944","739","739","739","54.6953125","54.6953125","54.6953125"
"3031040","740","740","740","54.6953125","54.6953125","54.6953125"
"3035136","741","741","741","54.6953125","54.6953125","54.6953125"
"3039232","742","742","742","54.6953125","54.6953125","54.6953125"
"3043328","743","743","743","54.6953125","54.6953125","54.6953125"
"3047424","744","744","744","54.6953125","54.6953125","54.6953125"
"3051520","745","745","745","54.6953125","54.6953125","54.6953125"
"3055616","746","746","746","54.6953125","54.6953125","54.6953125"
"3059712","747","747","747","54.6953125","54.6953125","54.6953125"
"3063808","748","748","748","54.6953125","54.6953125","54.6953125"
"3067904","749","749","749","54.6953125","54.6953125","54.6953125"
"3072000","750","750","750","54.6953125","54.6953125","54.6953125"
"3076096","751","751","751","54.6953125","54.6953125","54.6953125"
"3080192","752","752","752","54.6953125","54.6953125","54.6953125"
"3084288","753","753","753","54.6953125","54.6953125","54.6953125"
"3088384","754","754","754","54.6953125","54.6953125","54.6953125"
"3092480","755","755","755","54.6953125","54.6953125","54.6953125"
"3096576","756","756","756","54.6953125","54.6953125","54.6953125"
"3100672","757","757","757","54.6953125","54.6953125","54.6953125"
"3104768","758","758","758","54.6953125","54.6953125","54.6953125"
"3108864","759","759","759","54.6953125","54.6953125","54.6953125"
"3112960","760","760","760","54.6953125","54.6953125","54.6953125"
"3117056","761","761","761","54.6953125","54.6953125","54.6953125"
"3121152","762","762","762","54.6953125","54.6953125","54.6953125"
"3125248","763","763","763","54.6953125","54.6953125","54.6953125"
"3129344","764","764","764","54.6953125","54.6953125","54.6953125"
"3133440","765","765","765","54.6953125","54.6953125","54.6953125"
"3137536","766","766","766","54.6953125","54.6953125","54.6953125"
"3141632","767","767","767","54.6953125","54.6953125","54.6953125"
"3145728","768","768","768","54.6953125","54.6953125","54.6953125"
"3149824","769","769","769","54.6953125","54.6953125","54.6953125"
"3153920","770","770","770","54.6953125","54.6953125","54.6953125"
"3158016","771","771","771","54.6953125","54.6953125","54.6953125"
"3162112","772","772","772","54.6953125","54.6953125","54.6953125"
"3166208","773","773","773","54.6953125","54.6953125","54.6953125"
"3170304","774","774","774","54.6953125","54.6953125","54.6953125"
"3174400","775","775","775","54.6953125","54.6953125","54.6953125"
"3178496","776","776","776","54.6953125","54.6953125","54.6953125"
"3182592","777","777","777","54.6953125","54.6953125","54.6953125"
"3186688","778","778","778","54.6953125","54.6953125","54.6953125"
"3190784","779","779","779","54.6953125","54.6953125","54.6953125"
"3194880","780","780","780","54.6953125","54.6953125","54.6953125"
"3198976","781","781","781","54.6953125","54.6953125","54.6953125"
"3203072","782","782","782","54.6953125","54.6953125","54.6953125"
"3207168","783","783","783","54.6953125","54.6953125","54.6953125"
"3211264","784","784","784","54.6953125","54.6953125","54.6953125"
"3215360","785","785","785","54.6953125","54.6953125","54.6953125"
"3219456","786","786","786","54.6953125","54.6953125","54.6953125"
"3223552","787","787","787","54.6953125","54.6953125","54.6953125"
"3227648","788","788","788","54.6953125","54.6953125","54.6953125"
"3231744","789","789","789","54.6953125","54.6953125","54.6953125"
"3235840","790","790","790","54.6953125","54.6953125","54.6953125"
"3239936","791","791","791","54.6953125","54.6953125","54.6953125"
"3244032","792","792","792","54.6953125","54.6953125","54.6953125"
"3248128","793","793","793","54.6953125","54.6953125","54.6953125"
"3252224","794","794","794","54.6953125","54.6953125","54.6953125"
"3256320","795","795","795","54.6953125","54.6953125","54.6953125"
"3260416","796","796","796","54.6953125","54.6953125","54.6953125"
"3264512","797","797","797","54.6953125","54.6953125","54.6953125"
