"env_step","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - _step","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MIN","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MAX"
"15228928","3718","3718","3718","99.498291015625","99.498291015625","99.498291015625"
"15233024","3719","3719","3719","99.343505859375","99.343505859375","99.343505859375"
"15237120","3720","3720","3720","99.102783203125","99.102783203125","99.102783203125"
"15241216","3721","3721","3721","97.05517578125","97.05517578125","97.05517578125"
"15245312","3722","3722","3722","95.717529296875","95.717529296875","95.717529296875"
"15249408","3723","3723","3723","93.60302734375","93.60302734375","93.60302734375"
"15253504","3724","3724","3724","94.369384765625","94.369384765625","94.369384765625"
"15257600","3725","3725","3725","94.9453125","94.9453125","94.9453125"
"15261696","3726","3726","3726","95.373046875","95.373046875","95.373046875"
"15265792","3727","3727","3727","95.76953125","95.76953125","95.76953125"
"15269888","3728","3728","3728","97.429443359375","97.429443359375","97.429443359375"
"15273984","3729","3729","3729","99.51318359375","99.51318359375","99.51318359375"
"15278080","3730","3730","3730","99.642578125","99.642578125","99.642578125"
"15282176","3731","3731","3731","99.27001953125","99.27001953125","99.27001953125"
"15286272","3732","3732","3732","97.345458984375","97.345458984375","97.345458984375"
"15290368","3733","3733","3733","97.83544921875","97.83544921875","97.83544921875"
"15294464","3734","3734","3734","98.43603515625","98.43603515625","98.43603515625"
"15298560","3735","3735","3735","97.143310546875","97.143310546875","97.143310546875"
"15302656","3736","3736","3736","95.47265625","95.47265625","95.47265625"
"15306752","3737","3737","3737","96.382080078125","96.382080078125","96.382080078125"
"15310848","3738","3738","3738","97.87744140625","97.87744140625","97.87744140625"
"15314944","3739","3739","3739","98.417236328125","98.417236328125","98.417236328125"
"15319040","3740","3740","3740","98.70361328125","98.70361328125","98.70361328125"
"15323136","3741","3741","3741","98.4462890625","98.4462890625","98.4462890625"
"15327232","3742","3742","3742","97.974365234375","97.974365234375","97.974365234375"
"15331328","3743","3743","3743","96.783447265625","96.783447265625","96.783447265625"
"15335424","3744","3744","3744","97.188720703125","97.188720703125","97.188720703125"
"15339520","3745","3745","3745","96.947021484375","96.947021484375","96.947021484375"
"15343616","3746","3746","3746","95.9970703125","95.9970703125","95.9970703125"
"15347712","3747","3747","3747","94.194580078125","94.194580078125","94.194580078125"
"15351808","3748","3748","3748","93.916748046875","93.916748046875","93.916748046875"
"15355904","3749","3749","3749","94.772705078125","94.772705078125","94.772705078125"
"15360000","3750","3750","3750","97.569580078125","97.569580078125","97.569580078125"
"15364096","3751","3751","3751","99.350341796875","99.350341796875","99.350341796875"
"15368192","3752","3752","3752","98.119384765625","98.119384765625","98.119384765625"
"15372288","3753","3753","3753","99.385009765625","99.385009765625","99.385009765625"
"15376384","3754","3754","3754","101.8447265625","101.8447265625","101.8447265625"
"15380480","3755","3755","3755","102.643310546875","102.643310546875","102.643310546875"
"15384576","3756","3756","3756","101.53125","101.53125","101.53125"
"15388672","3757","3757","3757","100.691162109375","100.691162109375","100.691162109375"
"15392768","3758","3758","3758","100.583251953125","100.583251953125","100.583251953125"
"15396864","3759","3759","3759","99.228515625","99.228515625","99.228515625"
"15400960","3760","3760","3760","97.6201171875","97.6201171875","97.6201171875"
"15405056","3761","3761","3761","96.83056640625","96.83056640625","96.83056640625"
"15409152","3762","3762","3762","97.08837890625","97.08837890625","97.08837890625"
"15413248","3763","3763","3763","98.81201171875","98.81201171875","98.81201171875"
"15417344","3764","3764","3764","99.148193359375","99.148193359375","99.148193359375"
"15421440","3765","3765","3765","99.037353515625","99.037353515625","99.037353515625"
"15425536","3766","3766","3766","100.24609375","100.24609375","100.24609375"
"15429632","3767","3767","3767","101.02783203125","101.02783203125","101.02783203125"
"15433728","3768","3768","3768","100.999755859375","100.999755859375","100.999755859375"
"15437824","3769","3769","3769","100.383544921875","100.383544921875","100.383544921875"
"15441920","3770","3770","3770","102.09521484375","102.09521484375","102.09521484375"
"15446016","3771","3771","3771","103.075927734375","103.075927734375","103.075927734375"
"15450112","3772","3772","3772","102.05517578125","102.05517578125","102.05517578125"
"15454208","3773","3773","3773","101.263916015625","101.263916015625","101.263916015625"
"15458304","3774","3774","3774","100.16357421875","100.16357421875","100.16357421875"
"15462400","3775","3775","3775","100.133056640625","100.133056640625","100.133056640625"
"15466496","3776","3776","3776","99.673095703125","99.673095703125","99.673095703125"
"15470592","3777","3777","3777","99.608154296875","99.608154296875","99.608154296875"
"15474688","3778","3778","3778","99.41015625","99.41015625","99.41015625"
"15478784","3779","3779","3779","102.682373046875","102.682373046875","102.682373046875"
"15482880","3780","3780","3780","102.254638671875","102.254638671875","102.254638671875"
"15486976","3781","3781","3781","100.8544921875","100.8544921875","100.8544921875"
"15491072","3782","3782","3782","101.093017578125","101.093017578125","101.093017578125"
"15495168","3783","3783","3783","99.22802734375","99.22802734375","99.22802734375"
"15499264","3784","3784","3784","99.481689453125","99.481689453125","99.481689453125"
"15503360","3785","3785","3785","97.96337890625","97.96337890625","97.96337890625"
"15507456","3786","3786","3786","99.570556640625","99.570556640625","99.570556640625"
"15511552","3787","3787","3787","100.7841796875","100.7841796875","100.7841796875"
"15515648","3788","3788","3788","102.27392578125","102.27392578125","102.27392578125"
"15519744","3789","3789","3789","101.781494140625","101.781494140625","101.781494140625"
"15523840","3790","3790","3790","102.774658203125","102.774658203125","102.774658203125"
"15527936","3791","3791","3791","103.721923828125","103.721923828125","103.721923828125"
"15532032","3792","3792","3792","102.9345703125","102.9345703125","102.9345703125"
"15536128","3793","3793","3793","101.7890625","101.7890625","101.7890625"
"15540224","3794","3794","3794","101.891845703125","101.891845703125","101.891845703125"
"15544320","3795","3795","3795","103.468017578125","103.468017578125","103.468017578125"
"15548416","3796","3796","3796","103.196533203125","103.196533203125","103.196533203125"
"15552512","3797","3797","3797","104.02783203125","104.02783203125","104.02783203125"
"15556608","3798","3798","3798","103.986328125","103.986328125","103.986328125"
"15560704","3799","3799","3799","103.180908203125","103.180908203125","103.180908203125"
"15564800","3800","3800","3800","101.996826171875","101.996826171875","101.996826171875"
"15568896","3801","3801","3801","101.566162109375","101.566162109375","101.566162109375"
"15572992","3802","3802","3802","103.029296875","103.029296875","103.029296875"
"15577088","3803","3803","3803","103.5576171875","103.5576171875","103.5576171875"
"15581184","3804","3804","3804","104.109130859375","104.109130859375","104.109130859375"
"15585280","3805","3805","3805","105.200927734375","105.200927734375","105.200927734375"
"15589376","3806","3806","3806","106.89697265625","106.89697265625","106.89697265625"
"15593472","3807","3807","3807","107.4541015625","107.4541015625","107.4541015625"
"15597568","3808","3808","3808","107.681396484375","107.681396484375","107.681396484375"
"15601664","3809","3809","3809","105.2294921875","105.2294921875","105.2294921875"
"15605760","3810","3810","3810","104.611083984375","104.611083984375","104.611083984375"
"15609856","3811","3811","3811","104.5","104.5","104.5"
"15613952","3812","3812","3812","105.61767578125","105.61767578125","105.61767578125"
"15618048","3813","3813","3813","106.619384765625","106.619384765625","106.619384765625"
"15622144","3814","3814","3814","107.496337890625","107.496337890625","107.496337890625"
"15626240","3815","3815","3815","108.040771484375","108.040771484375","108.040771484375"
"15630336","3816","3816","3816","108.1494140625","108.1494140625","108.1494140625"
"15634432","3817","3817","3817","106.61328125","106.61328125","106.61328125"
"15638528","3818","3818","3818","106.281005859375","106.281005859375","106.281005859375"
"15642624","3819","3819","3819","107.223876953125","107.223876953125","107.223876953125"
"15646720","3820","3820","3820","106.5751953125","106.5751953125","106.5751953125"
"15650816","3821","3821","3821","105.6796875","105.6796875","105.6796875"
"15654912","3822","3822","3822","104.552001953125","104.552001953125","104.552001953125"
"15659008","3823","3823","3823","104.36572265625","104.36572265625","104.36572265625"
"15663104","3824","3824","3824","103.951171875","103.951171875","103.951171875"
"15667200","3825","3825","3825","102.851806640625","102.851806640625","102.851806640625"
"15671296","3826","3826","3826","101.712646484375","101.712646484375","101.712646484375"
"15675392","3827","3827","3827","100.52392578125","100.52392578125","100.52392578125"
"15679488","3828","3828","3828","100.714599609375","100.714599609375","100.714599609375"
"15683584","3829","3829","3829","101.46240234375","101.46240234375","101.46240234375"
"15687680","3830","3830","3830","102.620361328125","102.620361328125","102.620361328125"
"15691776","3831","3831","3831","105.491943359375","105.491943359375","105.491943359375"
"15695872","3832","3832","3832","105.853271484375","105.853271484375","105.853271484375"
"15699968","3833","3833","3833","106.898681640625","106.898681640625","106.898681640625"
"15704064","3834","3834","3834","108.089111328125","108.089111328125","108.089111328125"
"15708160","3835","3835","3835","108.733154296875","108.733154296875","108.733154296875"
"15712256","3836","3836","3836","109.02099609375","109.02099609375","109.02099609375"
"15716352","3837","3837","3837","108.439453125","108.439453125","108.439453125"
"15720448","3838","3838","3838","106.37890625","106.37890625","106.37890625"
"15724544","3839","3839","3839","105.239013671875","105.239013671875","105.239013671875"
"15728640","3840","3840","3840","106.19189453125","106.19189453125","106.19189453125"
"15732736","3841","3841","3841","105.941650390625","105.941650390625","105.941650390625"
"15736832","3842","3842","3842","105.72705078125","105.72705078125","105.72705078125"
"15740928","3843","3843","3843","104.72021484375","104.72021484375","104.72021484375"
"15745024","3844","3844","3844","103.74951171875","103.74951171875","103.74951171875"
"15749120","3845","3845","3845","103.869140625","103.869140625","103.869140625"
"15753216","3846","3846","3846","104.559814453125","104.559814453125","104.559814453125"
"15757312","3847","3847","3847","105.099853515625","105.099853515625","105.099853515625"
"15761408","3848","3848","3848","105.990966796875","105.990966796875","105.990966796875"
"15765504","3849","3849","3849","105.8056640625","105.8056640625","105.8056640625"
"15769600","3850","3850","3850","105.882080078125","105.882080078125","105.882080078125"
"15773696","3851","3851","3851","106.1767578125","106.1767578125","106.1767578125"
"15777792","3852","3852","3852","106.997802734375","106.997802734375","106.997802734375"
"15781888","3853","3853","3853","106.013427734375","106.013427734375","106.013427734375"
"15785984","3854","3854","3854","105.53564453125","105.53564453125","105.53564453125"
"15790080","3855","3855","3855","104.97314453125","104.97314453125","104.97314453125"
"15794176","3856","3856","3856","104.301513671875","104.301513671875","104.301513671875"
"15798272","3857","3857","3857","103.778076171875","103.778076171875","103.778076171875"
"15802368","3858","3858","3858","106.6796875","106.6796875","106.6796875"
"15806464","3859","3859","3859","107.2294921875","107.2294921875","107.2294921875"
"15810560","3860","3860","3860","106.58056640625","106.58056640625","106.58056640625"
"15814656","3861","3861","3861","105.511474609375","105.511474609375","105.511474609375"
"15818752","3862","3862","3862","104.806396484375","104.806396484375","104.806396484375"
"15822848","3863","3863","3863","103.814697265625","103.814697265625","103.814697265625"
"15826944","3864","3864","3864","100.912841796875","100.912841796875","100.912841796875"
"15831040","3865","3865","3865","98.67724609375","98.67724609375","98.67724609375"
"15835136","3866","3866","3866","97.01123046875","97.01123046875","97.01123046875"
"15839232","3867","3867","3867","97.344482421875","97.344482421875","97.344482421875"
"15843328","3868","3868","3868","98.3017578125","98.3017578125","98.3017578125"
"15847424","3869","3869","3869","100.3076171875","100.3076171875","100.3076171875"
"15851520","3870","3870","3870","101.89208984375","101.89208984375","101.89208984375"
"15855616","3871","3871","3871","104.21044921875","104.21044921875","104.21044921875"
"15859712","3872","3872","3872","103.46826171875","103.46826171875","103.46826171875"
"15863808","3873","3873","3873","103.333740234375","103.333740234375","103.333740234375"
"15867904","3874","3874","3874","100.436279296875","100.436279296875","100.436279296875"
"15872000","3875","3875","3875","100.007568359375","100.007568359375","100.007568359375"
"15876096","3876","3876","3876","99.648193359375","99.648193359375","99.648193359375"
"15880192","3877","3877","3877","99.436279296875","99.436279296875","99.436279296875"
"15884288","3878","3878","3878","98.636962890625","98.636962890625","98.636962890625"
"15888384","3879","3879","3879","99.599853515625","99.599853515625","99.599853515625"
"15892480","3880","3880","3880","100.533447265625","100.533447265625","100.533447265625"
"15896576","3881","3881","3881","102.357177734375","102.357177734375","102.357177734375"
"15900672","3882","3882","3882","102.219482421875","102.219482421875","102.219482421875"
"15904768","3883","3883","3883","102.708251953125","102.708251953125","102.708251953125"
"15908864","3884","3884","3884","103.169921875","103.169921875","103.169921875"
"15912960","3885","3885","3885","102.96923828125","102.96923828125","102.96923828125"
"15917056","3886","3886","3886","103.8544921875","103.8544921875","103.8544921875"
"15921152","3887","3887","3887","103.13525390625","103.13525390625","103.13525390625"
"15925248","3888","3888","3888","105.732666015625","105.732666015625","105.732666015625"
"15929344","3889","3889","3889","106.01513671875","106.01513671875","106.01513671875"
"15933440","3890","3890","3890","104.45849609375","104.45849609375","104.45849609375"
"15937536","3891","3891","3891","104.271728515625","104.271728515625","104.271728515625"
"15941632","3892","3892","3892","103.85205078125","103.85205078125","103.85205078125"
"15945728","3893","3893","3893","104.339599609375","104.339599609375","104.339599609375"
"15949824","3894","3894","3894","104.1650390625","104.1650390625","104.1650390625"
"15953920","3895","3895","3895","106.258544921875","106.258544921875","106.258544921875"
"15958016","3896","3896","3896","108.611083984375","108.611083984375","108.611083984375"
"15962112","3897","3897","3897","109.8076171875","109.8076171875","109.8076171875"
"15966208","3898","3898","3898","110.001220703125","110.001220703125","110.001220703125"
"15970304","3899","3899","3899","109.85205078125","109.85205078125","109.85205078125"
"15974400","3900","3900","3900","109.44921875","109.44921875","109.44921875"
"15978496","3901","3901","3901","109.082275390625","109.082275390625","109.082275390625"
"15982592","3902","3902","3902","109.259033203125","109.259033203125","109.259033203125"
"15986688","3903","3903","3903","111.72265625","111.72265625","111.72265625"
"15990784","3904","3904","3904","113.818115234375","113.818115234375","113.818115234375"
"15994880","3905","3905","3905","114.78173828125","114.78173828125","114.78173828125"
"15998976","3906","3906","3906","115.2431640625","115.2431640625","115.2431640625"
"16003072","3907","3907","3907","114.556396484375","114.556396484375","114.556396484375"
"16007168","3908","3908","3908","112.7041015625","112.7041015625","112.7041015625"
"16011264","3909","3909","3909","111.068115234375","111.068115234375","111.068115234375"
"16015360","3910","3910","3910","110.680419921875","110.680419921875","110.680419921875"
"16019456","3911","3911","3911","109.964111328125","109.964111328125","109.964111328125"
"16023552","3912","3912","3912","107.34228515625","107.34228515625","107.34228515625"
"16027648","3913","3913","3913","105.03173828125","105.03173828125","105.03173828125"
"16031744","3914","3914","3914","104.163818359375","104.163818359375","104.163818359375"
"16035840","3915","3915","3915","103.594482421875","103.594482421875","103.594482421875"
"16039936","3916","3916","3916","104.7578125","104.7578125","104.7578125"
"16044032","3917","3917","3917","105.774658203125","105.774658203125","105.774658203125"
"16048128","3918","3918","3918","105.684326171875","105.684326171875","105.684326171875"
"16052224","3919","3919","3919","107.01123046875","107.01123046875","107.01123046875"
"16056320","3920","3920","3920","106.59765625","106.59765625","106.59765625"
"16060416","3921","3921","3921","107.25439453125","107.25439453125","107.25439453125"
"16064512","3922","3922","3922","106.87744140625","106.87744140625","106.87744140625"
"16068608","3923","3923","3923","105.52392578125","105.52392578125","105.52392578125"
"16072704","3924","3924","3924","104.400390625","104.400390625","104.400390625"
"16076800","3925","3925","3925","104.207763671875","104.207763671875","104.207763671875"
"16080896","3926","3926","3926","103.484619140625","103.484619140625","103.484619140625"
"16084992","3927","3927","3927","103.87890625","103.87890625","103.87890625"
"16089088","3928","3928","3928","104.01318359375","104.01318359375","104.01318359375"
"16093184","3929","3929","3929","102.844970703125","102.844970703125","102.844970703125"
"16097280","3930","3930","3930","101.87841796875","101.87841796875","101.87841796875"
"16101376","3931","3931","3931","101.81005859375","101.81005859375","101.81005859375"
"16105472","3932","3932","3932","101.005859375","101.005859375","101.005859375"
"16109568","3933","3933","3933","100.498779296875","100.498779296875","100.498779296875"
"16113664","3934","3934","3934","98.614013671875","98.614013671875","98.614013671875"
"16117760","3935","3935","3935","97.58935546875","97.58935546875","97.58935546875"
"16121856","3936","3936","3936","98.1728515625","98.1728515625","98.1728515625"
"16125952","3937","3937","3937","96.76416015625","96.76416015625","96.76416015625"
"16130048","3938","3938","3938","98.411376953125","98.411376953125","98.411376953125"
"16134144","3939","3939","3939","98.302490234375","98.302490234375","98.302490234375"
"16138240","3940","3940","3940","98.96630859375","98.96630859375","98.96630859375"
"16142336","3941","3941","3941","97.701904296875","97.701904296875","97.701904296875"
"16146432","3942","3942","3942","98.2578125","98.2578125","98.2578125"
"16150528","3943","3943","3943","99.55419921875","99.55419921875","99.55419921875"
"16154624","3944","3944","3944","99.9970703125","99.9970703125","99.9970703125"
"16158720","3945","3945","3945","98.916748046875","98.916748046875","98.916748046875"
"16162816","3946","3946","3946","98.686279296875","98.686279296875","98.686279296875"
"16166912","3947","3947","3947","98.97021484375","98.97021484375","98.97021484375"
"16171008","3948","3948","3948","99.5244140625","99.5244140625","99.5244140625"
"16175104","3949","3949","3949","99.091064453125","99.091064453125","99.091064453125"
"16179200","3950","3950","3950","97.275390625","97.275390625","97.275390625"
"16183296","3951","3951","3951","98.107177734375","98.107177734375","98.107177734375"
"16187392","3952","3952","3952","98.19189453125","98.19189453125","98.19189453125"
"16191488","3953","3953","3953","98.283447265625","98.283447265625","98.283447265625"
"16195584","3954","3954","3954","98.292236328125","98.292236328125","98.292236328125"
"16199680","3955","3955","3955","100.234619140625","100.234619140625","100.234619140625"
"16203776","3956","3956","3956","99.037841796875","99.037841796875","99.037841796875"
"16207872","3957","3957","3957","99.6533203125","99.6533203125","99.6533203125"
"16211968","3958","3958","3958","100.78662109375","100.78662109375","100.78662109375"
"16216064","3959","3959","3959","100.240234375","100.240234375","100.240234375"
"16220160","3960","3960","3960","99.997802734375","99.997802734375","99.997802734375"
"16224256","3961","3961","3961","101.464111328125","101.464111328125","101.464111328125"
"16228352","3962","3962","3962","101.06494140625","101.06494140625","101.06494140625"
"16232448","3963","3963","3963","100.54248046875","100.54248046875","100.54248046875"
"16236544","3964","3964","3964","99.8359375","99.8359375","99.8359375"
"16240640","3965","3965","3965","100.50537109375","100.50537109375","100.50537109375"
"16244736","3966","3966","3966","101.15380859375","101.15380859375","101.15380859375"
"16248832","3967","3967","3967","100.37548828125","100.37548828125","100.37548828125"
"16252928","3968","3968","3968","99.47900390625","99.47900390625","99.47900390625"
"16257024","3969","3969","3969","99.33740234375","99.33740234375","99.33740234375"
"16261120","3970","3970","3970","99.5947265625","99.5947265625","99.5947265625"
"16265216","3971","3971","3971","99.98876953125","99.98876953125","99.98876953125"
"16269312","3972","3972","3972","101.71337890625","101.71337890625","101.71337890625"
"16273408","3973","3973","3973","102.321044921875","102.321044921875","102.321044921875"
"16277504","3974","3974","3974","102.2734375","102.2734375","102.2734375"
"16281600","3975","3975","3975","102.535400390625","102.535400390625","102.535400390625"
"16285696","3976","3976","3976","103.594970703125","103.594970703125","103.594970703125"
"16289792","3977","3977","3977","103.5009765625","103.5009765625","103.5009765625"
"16293888","3978","3978","3978","101.78173828125","101.78173828125","101.78173828125"
"16297984","3979","3979","3979","100.796875","100.796875","100.796875"
"16302080","3980","3980","3980","99.584716796875","99.584716796875","99.584716796875"
"16306176","3981","3981","3981","100.81494140625","100.81494140625","100.81494140625"
"16310272","3982","3982","3982","100.8466796875","100.8466796875","100.8466796875"
"16314368","3983","3983","3983","101.478759765625","101.478759765625","101.478759765625"
"16318464","3984","3984","3984","103.24951171875","103.24951171875","103.24951171875"
"16322560","3985","3985","3985","102.41357421875","102.41357421875","102.41357421875"
"16326656","3986","3986","3986","102.001953125","102.001953125","102.001953125"
"16330752","3987","3987","3987","100.10888671875","100.10888671875","100.10888671875"
"16334848","3988","3988","3988","100.78515625","100.78515625","100.78515625"
"16338944","3989","3989","3989","101.082763671875","101.082763671875","101.082763671875"
"16343040","3990","3990","3990","102.593994140625","102.593994140625","102.593994140625"
"16347136","3991","3991","3991","100.775390625","100.775390625","100.775390625"
"16351232","3992","3992","3992","98.376220703125","98.376220703125","98.376220703125"
"16355328","3993","3993","3993","97.48193359375","97.48193359375","97.48193359375"
"16359424","3994","3994","3994","98.96923828125","98.96923828125","98.96923828125"
"16363520","3995","3995","3995","99.587890625","99.587890625","99.587890625"
"16367616","3996","3996","3996","100.196533203125","100.196533203125","100.196533203125"
"16371712","3997","3997","3997","100.053955078125","100.053955078125","100.053955078125"
"16375808","3998","3998","3998","99.305419921875","99.305419921875","99.305419921875"
"16379904","3999","3999","3999","99.875244140625","99.875244140625","99.875244140625"
"16384000","4000","4000","4000","101.094970703125","101.094970703125","101.094970703125"
"16388096","4001","4001","4001","101.77099609375","101.77099609375","101.77099609375"
"16392192","4002","4002","4002","101.0634765625","101.0634765625","101.0634765625"
"16396288","4003","4003","4003","101.795166015625","101.795166015625","101.795166015625"
"16400384","4004","4004","4004","101.523193359375","101.523193359375","101.523193359375"
"16404480","4005","4005","4005","100.62548828125","100.62548828125","100.62548828125"
"16408576","4006","4006","4006","100.683349609375","100.683349609375","100.683349609375"
"16412672","4007","4007","4007","100.104736328125","100.104736328125","100.104736328125"
"16416768","4008","4008","4008","100.287841796875","100.287841796875","100.287841796875"
"16420864","4009","4009","4009","102.325439453125","102.325439453125","102.325439453125"
"16424960","4010","4010","4010","103.5771484375","103.5771484375","103.5771484375"
"16429056","4011","4011","4011","102.704345703125","102.704345703125","102.704345703125"
"16433152","4012","4012","4012","100.726806640625","100.726806640625","100.726806640625"
"16437248","4013","4013","4013","100.2109375","100.2109375","100.2109375"
"16441344","4014","4014","4014","100.314208984375","100.314208984375","100.314208984375"
"16445440","4015","4015","4015","100.479248046875","100.479248046875","100.479248046875"
"16449536","4016","4016","4016","101.885498046875","101.885498046875","101.885498046875"
"16453632","4017","4017","4017","101.452392578125","101.452392578125","101.452392578125"
"16457728","4018","4018","4018","103.55029296875","103.55029296875","103.55029296875"
"16461824","4019","4019","4019","103.265625","103.265625","103.265625"
"16465920","4020","4020","4020","104.384765625","104.384765625","104.384765625"
"16470016","4021","4021","4021","103.939208984375","103.939208984375","103.939208984375"
"16474112","4022","4022","4022","103.104248046875","103.104248046875","103.104248046875"
"16478208","4023","4023","4023","104.132568359375","104.132568359375","104.132568359375"
"16482304","4024","4024","4024","105.015380859375","105.015380859375","105.015380859375"
"16486400","4025","4025","4025","105.711181640625","105.711181640625","105.711181640625"
"16490496","4026","4026","4026","106.178955078125","106.178955078125","106.178955078125"
"16494592","4027","4027","4027","106.7001953125","106.7001953125","106.7001953125"
"16498688","4028","4028","4028","107.0771484375","107.0771484375","107.0771484375"
"16502784","4029","4029","4029","109.7685546875","109.7685546875","109.7685546875"
"16506880","4030","4030","4030","110.90771484375","110.90771484375","110.90771484375"
"16510976","4031","4031","4031","109.58642578125","109.58642578125","109.58642578125"
"16515072","4032","4032","4032","108.96240234375","108.96240234375","108.96240234375"
"16519168","4033","4033","4033","108.249267578125","108.249267578125","108.249267578125"
"16523264","4034","4034","4034","106.316162109375","106.316162109375","106.316162109375"
"16527360","4035","4035","4035","107.37109375","107.37109375","107.37109375"
"16531456","4036","4036","4036","107.896728515625","107.896728515625","107.896728515625"
"16535552","4037","4037","4037","108.691162109375","108.691162109375","108.691162109375"
"16539648","4038","4038","4038","107.984130859375","107.984130859375","107.984130859375"
"16543744","4039","4039","4039","109.62158203125","109.62158203125","109.62158203125"
"16547840","4040","4040","4040","110.01123046875","110.01123046875","110.01123046875"
"16551936","4041","4041","4041","108.96240234375","108.96240234375","108.96240234375"
"16556032","4042","4042","4042","108.89306640625","108.89306640625","108.89306640625"
"16560128","4043","4043","4043","108.607421875","108.607421875","108.607421875"
"16564224","4044","4044","4044","108.022705078125","108.022705078125","108.022705078125"
"16568320","4045","4045","4045","109.30029296875","109.30029296875","109.30029296875"
"16572416","4046","4046","4046","110.18310546875","110.18310546875","110.18310546875"
"16576512","4047","4047","4047","110.293701171875","110.293701171875","110.293701171875"
"16580608","4048","4048","4048","110.79443359375","110.79443359375","110.79443359375"
"16584704","4049","4049","4049","109.509033203125","109.509033203125","109.509033203125"
"16588800","4050","4050","4050","108.649658203125","108.649658203125","108.649658203125"
"16592896","4051","4051","4051","107.17919921875","107.17919921875","107.17919921875"
"16596992","4052","4052","4052","106.871337890625","106.871337890625","106.871337890625"
"16601088","4053","4053","4053","107.022216796875","107.022216796875","107.022216796875"
"16605184","4054","4054","4054","106.011962890625","106.011962890625","106.011962890625"
"16609280","4055","4055","4055","104.069091796875","104.069091796875","104.069091796875"
"16613376","4056","4056","4056","103.294189453125","103.294189453125","103.294189453125"
"16617472","4057","4057","4057","103.43994140625","103.43994140625","103.43994140625"
"16621568","4058","4058","4058","104.421630859375","104.421630859375","104.421630859375"
"16625664","4059","4059","4059","104.37939453125","104.37939453125","104.37939453125"
"16629760","4060","4060","4060","104.77880859375","104.77880859375","104.77880859375"
"16633856","4061","4061","4061","103.392333984375","103.392333984375","103.392333984375"
"16637952","4062","4062","4062","103.27685546875","103.27685546875","103.27685546875"
"16642048","4063","4063","4063","102.52392578125","102.52392578125","102.52392578125"
"16646144","4064","4064","4064","102.611328125","102.611328125","102.611328125"
"16650240","4065","4065","4065","104.4873046875","104.4873046875","104.4873046875"
"16654336","4066","4066","4066","104.50927734375","104.50927734375","104.50927734375"
"16658432","4067","4067","4067","105.4765625","105.4765625","105.4765625"
"16662528","4068","4068","4068","105.660400390625","105.660400390625","105.660400390625"
"16666624","4069","4069","4069","107.016357421875","107.016357421875","107.016357421875"
"16670720","4070","4070","4070","105.9638671875","105.9638671875","105.9638671875"
"16674816","4071","4071","4071","106.595703125","106.595703125","106.595703125"
"16678912","4072","4072","4072","109.11181640625","109.11181640625","109.11181640625"
"16683008","4073","4073","4073","109.373046875","109.373046875","109.373046875"
"16687104","4074","4074","4074","109.21435546875","109.21435546875","109.21435546875"
"16691200","4075","4075","4075","111.424072265625","111.424072265625","111.424072265625"
"16695296","4076","4076","4076","113.254638671875","113.254638671875","113.254638671875"
"16699392","4077","4077","4077","113.00537109375","113.00537109375","113.00537109375"
"16703488","4078","4078","4078","112.12451171875","112.12451171875","112.12451171875"
"16707584","4079","4079","4079","110.509521484375","110.509521484375","110.509521484375"
"16711680","4080","4080","4080","111.31884765625","111.31884765625","111.31884765625"
"16715776","4081","4081","4081","110.203857421875","110.203857421875","110.203857421875"
"16719872","4082","4082","4082","110.366943359375","110.366943359375","110.366943359375"
"16723968","4083","4083","4083","109.47509765625","109.47509765625","109.47509765625"
"16728064","4084","4084","4084","109.454833984375","109.454833984375","109.454833984375"
"16732160","4085","4085","4085","109.087646484375","109.087646484375","109.087646484375"
"16736256","4086","4086","4086","109.3828125","109.3828125","109.3828125"
"16740352","4087","4087","4087","110.638427734375","110.638427734375","110.638427734375"
"16744448","4088","4088","4088","112.281494140625","112.281494140625","112.281494140625"
"16748544","4089","4089","4089","111.06689453125","111.06689453125","111.06689453125"
"16752640","4090","4090","4090","111.195068359375","111.195068359375","111.195068359375"
"16756736","4091","4091","4091","108.985595703125","108.985595703125","108.985595703125"
"16760832","4092","4092","4092","108.342529296875","108.342529296875","108.342529296875"
"16764928","4093","4093","4093","107.162109375","107.162109375","107.162109375"
"16769024","4094","4094","4094","106.90283203125","106.90283203125","106.90283203125"
"16773120","4095","4095","4095","106.4921875","106.4921875","106.4921875"
"16777216","4096","4096","4096","107.611083984375","107.611083984375","107.611083984375"
"16781312","4097","4097","4097","108.5283203125","108.5283203125","108.5283203125"
"16785408","4098","4098","4098","108.80126953125","108.80126953125","108.80126953125"
"16789504","4099","4099","4099","108.126708984375","108.126708984375","108.126708984375"
"16793600","4100","4100","4100","107.54296875","107.54296875","107.54296875"
"16797696","4101","4101","4101","107.880859375","107.880859375","107.880859375"
"16801792","4102","4102","4102","108.04443359375","108.04443359375","108.04443359375"
"16805888","4103","4103","4103","107.10400390625","107.10400390625","107.10400390625"
